A02443,1,300,9000,2014-06-27,04:06:51,A02443.mat,16+24,1000/mV,16,0,-14,0,0,ECG,
A02444,1,300,9000,2014-05-14,06:05:48,A02444.mat,16+24,1000/mV,16,0,-114,0,0,ECG,
A02445,1,300,9000,2014-04-13,01:04:16,A02445.mat,16+24,1000/mV,16,0,-721,0,0,ECG,
A02446,1,300,9000,2014-01-30,10:01:15,A02446.mat,16+24,1000/mV,16,0,-53,0,0,ECG,
A02447,1,300,9000,2014-07-04,02:07:23,A02447.mat,16+24,1000/mV,16,0,21,0,0,ECG,
A02448,1,300,4062,2013-12-11,05:12:18,A02448.mat,16+24,1000/mV,16,0,18,0,0,ECG,
A02449,1,300,9000,2014-04-04,02:04:26,A02449.mat,16+24,1000/mV,16,0,123,0,0,ECG,
A02450,1,300,9000,2014-04-28,04:04:16,A02450.mat,16+24,1000/mV,16,0,-218,0,0,ECG,
A02451,1,300,9000,2014-05-11,05:05:10,A02451.mat,16+24,1000/mV,16,0,-915,0,0,ECG,
A02452,1,300,9000,2014-03-25,12:03:49,A02452.mat,16+24,1000/mV,16,0,461,0,0,ECG,
A02453,1,300,9000,2014-04-03,09:04:53,A02453.mat,16+24,1000/mV,16,0,12,0,0,ECG,
A02454,1,300,9000,2014-06-20,07:06:25,A02454.mat,16+24,1000/mV,16,0,-438,0,0,ECG,
A02455,1,300,18000,2013-12-07,01:12:12,A02455.mat,16+24,1000/mV,16,0,372,0,0,ECG,
A02456,1,300,9000,2014-07-03,02:07:14,A02456.mat,16+24,1000/mV,16,0,-204,0,0,ECG,
A02457,1,300,5014,2013-07-27,11:07:08,A02457.mat,16+24,1000/mV,16,0,-232,0,0,ECG,
A02458,1,300,9000,2014-03-27,02:03:51,A02458.mat,16+24,1000/mV,16,0,-100,0,0,ECG,
A02459,1,300,9000,2014-06-05,02:06:33,A02459.mat,16+24,1000/mV,16,0,-81,0,0,ECG,
A02460,1,300,9088,2014-04-07,10:04:53,A02460.mat,16+24,1000/mV,16,0,4,0,0,ECG,
A02461,1,300,18000,2013-12-11,10:12:35,A02461.mat,16+24,1000/mV,16,0,-18,0,0,ECG,
A02462,1,300,18000,2014-06-05,06:06:41,A02462.mat,16+24,1000/mV,16,0,390,0,0,ECG,
A02463,1,300,9000,2014-06-29,10:06:16,A02463.mat,16+24,1000/mV,16,0,251,0,0,ECG,
A02464,1,300,9000,2014-05-05,12:05:58,A02464.mat,16+24,1000/mV,16,0,138,0,0,ECG,
A02465,1,300,9000,2013-11-06,08:11:34,A02465.mat,16+24,1000/mV,16,0,-469,0,0,ECG,
A02466,1,300,11062,2013-11-29,12:11:00,A02466.mat,16+24,1000/mV,16,0,-106,0,0,ECG,
A02467,1,300,9000,2014-03-10,02:03:00,A02467.mat,16+24,1000/mV,16,0,128,0,0,ECG,
A02468,1,300,6688,2014-04-05,03:04:04,A02468.mat,16+24,1000/mV,16,0,585,0,0,ECG,
A02469,1,300,9000,2014-07-09,07:07:46,A02469.mat,16+24,1000/mV,16,0,98,0,0,ECG,
A02470,1,300,9000,2014-05-06,05:05:29,A02470.mat,16+24,1000/mV,16,0,-52,0,0,ECG,
A02471,1,300,9000,2013-11-07,11:11:19,A02471.mat,16+24,1000/mV,16,0,-89,0,0,ECG,
A02472,1,300,9000,2013-08-01,03:08:23,A02472.mat,16+24,1000/mV,16,0,-38,0,0,ECG,
A02473,1,300,7242,2013-09-20,12:09:19,A02473.mat,16+24,1000/mV,16,0,-7,0,0,ECG,
A02474,1,300,9000,2014-03-31,02:03:28,A02474.mat,16+24,1000/mV,16,0,132,0,0,ECG,
A02475,1,300,9000,2013-11-13,07:11:22,A02475.mat,16+24,1000/mV,16,0,677,0,0,ECG,
A02476,1,300,9000,2014-03-26,06:03:48,A02476.mat,16+24,1000/mV,16,0,-2569,0,0,ECG,
A02477,1,300,9000,2013-12-10,04:12:01,A02477.mat,16+24,1000/mV,16,0,110,0,0,ECG,
A02478,1,300,6982,2013-08-24,12:08:55,A02478.mat,16+24,1000/mV,16,0,1913,0,0,ECG,
A02479,1,300,9000,2014-05-17,02:05:56,A02479.mat,16+24,1000/mV,16,0,-306,0,0,ECG,
A02480,1,300,9000,2014-06-20,12:06:22,A02480.mat,16+24,1000/mV,16,0,41,0,0,ECG,
A02481,1,300,18000,2013-12-11,01:12:36,A02481.mat,16+24,1000/mV,16,0,727,0,0,ECG,
A02482,1,300,9000,2014-04-01,01:04:40,A02482.mat,16+24,1000/mV,16,0,-987,0,0,ECG,
A02483,1,300,6792,2014-07-03,02:07:34,A02483.mat,16+24,1000/mV,16,0,79,0,0,ECG,
A02484,1,300,9000,2013-09-30,05:09:22,A02484.mat,16+24,1000/mV,16,0,17,0,0,ECG,
A02485,1,300,9000,2013-10-12,03:10:33,A02485.mat,16+24,1000/mV,16,0,-270,0,0,ECG,
A02486,1,300,9000,2013-02-12,12:02:25,A02486.mat,16+24,1000/mV,16,0,-71,0,0,ECG,
A02487,1,300,18000,2014-03-15,12:03:32,A02487.mat,16+24,1000/mV,16,0,813,0,0,ECG,
A02488,1,300,9000,2014-04-26,07:04:30,A02488.mat,16+24,1000/mV,16,0,-646,0,0,ECG,
A02489,1,300,9000,2014-05-13,01:05:27,A02489.mat,16+24,1000/mV,16,0,-10,0,0,ECG,
A02490,1,300,18000,2013-12-06,10:12:26,A02490.mat,16+24,1000/mV,16,0,-24,0,0,ECG,
A02491,1,300,9000,2014-02-16,04:02:38,A02491.mat,16+24,1000/mV,16,0,69,0,0,ECG,
A02492,1,300,9602,2013-03-27,05:03:21,A02492.mat,16+24,1000/mV,16,0,25,0,0,ECG,
A02493,1,300,9000,2014-06-30,06:06:50,A02493.mat,16+24,1000/mV,16,0,-20,0,0,ECG,
A02494,1,300,4234,2013-09-30,01:09:59,A02494.mat,16+24,1000/mV,16,0,-11,0,0,ECG,
A02495,1,300,18000,2013-11-21,01:11:04,A02495.mat,16+24,1000/mV,16,0,567,0,0,ECG,
A02496,1,300,9000,2013-10-03,05:10:40,A02496.mat,16+24,1000/mV,16,0,-487,0,0,ECG,
A02497,1,300,9000,2014-06-23,01:06:16,A02497.mat,16+24,1000/mV,16,0,101,0,0,ECG,
A02498,1,300,9000,2014-03-29,11:03:01,A02498.mat,16+24,1000/mV,16,0,208,0,0,ECG,
A02499,1,300,9000,2014-06-15,11:06:50,A02499.mat,16+24,1000/mV,16,0,411,0,0,ECG,
A02500,1,300,9000,2014-04-04,10:04:42,A02500.mat,16+24,1000/mV,16,0,334,0,0,ECG,
A02501,1,300,17366,2014-04-07,06:04:51,A02501.mat,16+24,1000/mV,16,0,117,0,0,ECG,
A02502,1,300,18000,2014-03-06,02:03:47,A02502.mat,16+24,1000/mV,16,0,136,0,0,ECG,
A02503,1,300,9000,2014-06-26,01:06:18,A02503.mat,16+24,1000/mV,16,0,9,0,0,ECG,
A02504,1,300,11784,2014-06-24,08:06:05,A02504.mat,16+24,1000/mV,16,0,22,0,0,ECG,
A02505,1,300,9000,2014-04-30,04:04:49,A02505.mat,16+24,1000/mV,16,0,-1416,0,0,ECG,
A02506,1,300,18000,2013-12-06,03:12:51,A02506.mat,16+24,1000/mV,16,0,90,0,0,ECG,
A02507,1,300,9000,2014-06-10,10:06:06,A02507.mat,16+24,1000/mV,16,0,-1073,0,0,ECG,
A02508,1,300,9000,2013-09-03,02:09:01,A02508.mat,16+24,1000/mV,16,0,30,0,0,ECG,
A02509,1,300,9000,2014-06-21,12:06:52,A02509.mat,16+24,1000/mV,16,0,188,0,0,ECG,
A02510,1,300,18000,2013-11-19,12:11:07,A02510.mat,16+24,1000/mV,16,0,46,0,0,ECG,
A02511,1,300,9000,2013-11-07,12:11:43,A02511.mat,16+24,1000/mV,16,0,107,0,0,ECG,
A02512,1,300,9000,2014-04-17,06:04:48,A02512.mat,16+24,1000/mV,16,0,-9,0,0,ECG,
A02513,1,300,4508,2013-02-21,02:02:05,A02513.mat,16+24,1000/mV,16,0,-36,0,0,ECG,
A02514,1,300,9000,2014-07-08,10:07:17,A02514.mat,16+24,1000/mV,16,0,-80,0,0,ECG,
A02515,1,300,9000,2014-03-31,02:03:17,A02515.mat,16+24,1000/mV,16,0,-96,0,0,ECG,
A02516,1,300,18000,2013-11-19,05:11:38,A02516.mat,16+24,1000/mV,16,0,494,0,0,ECG,
A02517,1,300,9000,2014-04-03,01:04:56,A02517.mat,16+24,1000/mV,16,0,457,0,0,ECG,
A02518,1,300,9000,2013-10-13,10:10:30,A02518.mat,16+24,1000/mV,16,0,210,0,0,ECG,
A02519,1,300,9000,2013-07-06,10:07:23,A02519.mat,16+24,1000/mV,16,0,62,0,0,ECG,
A02520,1,300,9000,2013-11-19,11:11:19,A02520.mat,16+24,1000/mV,16,0,-34,0,0,ECG,
A02521,1,300,7106,2013-11-03,02:11:32,A02521.mat,16+24,1000/mV,16,0,-384,0,0,ECG,
A02522,1,300,9000,2014-04-06,11:04:57,A02522.mat,16+24,1000/mV,16,0,-558,0,0,ECG,
A02523,1,300,9000,2014-03-27,07:03:38,A02523.mat,16+24,1000/mV,16,0,-17,0,0,ECG,
A02524,1,300,9000,2014-04-10,03:04:34,A02524.mat,16+24,1000/mV,16,0,223,0,0,ECG,
A02525,1,300,9000,2013-05-08,04:05:14,A02525.mat,16+24,1000/mV,16,0,-72,0,0,ECG,
A02526,1,300,9000,2014-06-09,11:06:03,A02526.mat,16+24,1000/mV,16,0,-107,0,0,ECG,
A02527,1,300,9000,2014-05-16,04:05:50,A02527.mat,16+24,1000/mV,16,0,15,0,0,ECG,
A02528,1,300,9000,2014-01-22,02:01:09,A02528.mat,16+24,1000/mV,16,0,-225,0,0,ECG,
A02529,1,300,9000,2014-03-25,06:03:56,A02529.mat,16+24,1000/mV,16,0,-384,0,0,ECG,
A02530,1,300,9000,2014-04-19,05:04:09,A02530.mat,16+24,1000/mV,16,0,73,0,0,ECG,
A02531,1,300,9000,2014-01-08,08:01:50,A02531.mat,16+24,1000/mV,16,0,64,0,0,ECG,
A02532,1,300,9000,2013-09-17,11:09:49,A02532.mat,16+24,1000/mV,16,0,-88,0,0,ECG,
A02533,1,300,6480,2013-09-30,01:09:55,A02533.mat,16+24,1000/mV,16,0,-373,0,0,ECG,
A02534,1,300,9000,2014-05-10,03:05:12,A02534.mat,16+24,1000/mV,16,0,-90,0,0,ECG,
A02535,1,300,9000,2013-08-05,10:08:08,A02535.mat,16+24,1000/mV,16,0,-25,0,0,ECG,
A02536,1,300,9000,2014-04-04,01:04:05,A02536.mat,16+24,1000/mV,16,0,16,0,0,ECG,
A02537,1,300,9000,2013-09-09,05:09:17,A02537.mat,16+24,1000/mV,16,0,352,0,0,ECG,
A02538,1,300,9000,2014-04-18,08:04:19,A02538.mat,16+24,1000/mV,16,0,198,0,0,ECG,
A02539,1,300,9000,2014-06-19,08:06:07,A02539.mat,16+24,1000/mV,16,0,231,0,0,ECG,
A02540,1,300,9000,2014-04-04,01:04:34,A02540.mat,16+24,1000/mV,16,0,-840,0,0,ECG,
A02541,1,300,9000,2013-08-27,12:08:19,A02541.mat,16+24,1000/mV,16,0,-169,0,0,ECG,
A02542,1,300,9000,2014-05-13,03:05:07,A02542.mat,16+24,1000/mV,16,0,13,0,0,ECG,
A02543,1,300,9000,2013-05-19,07:05:02,A02543.mat,16+24,1000/mV,16,0,-17,0,0,ECG,
A02544,1,300,9000,2014-06-06,02:06:36,A02544.mat,16+24,1000/mV,16,0,-91,0,0,ECG,
A02545,1,300,9000,2013-10-24,11:10:29,A02545.mat,16+24,1000/mV,16,0,644,0,0,ECG,
A02546,1,300,9000,2014-05-03,04:05:17,A02546.mat,16+24,1000/mV,16,0,0,0,0,ECG,
A02547,1,300,9000,2013-11-24,09:11:05,A02547.mat,16+24,1000/mV,16,0,0,0,0,ECG,
A02548,1,300,9000,2013-12-06,12:12:22,A02548.mat,16+24,1000/mV,16,0,-81,0,0,ECG,
A02549,1,300,9000,2014-04-24,01:04:03,A02549.mat,16+24,1000/mV,16,0,-194,0,0,ECG,
A02550,1,300,7180,2013-07-21,11:07:32,A02550.mat,16+24,1000/mV,16,0,98,0,0,ECG,
A02551,1,300,18000,2014-06-11,05:06:46,A02551.mat,16+24,1000/mV,16,0,325,0,0,ECG,
A02552,1,300,18000,2013-12-13,12:12:13,A02552.mat,16+24,1000/mV,16,0,183,0,0,ECG,
A02553,1,300,9000,2014-03-17,04:03:15,A02553.mat,16+24,1000/mV,16,0,-415,0,0,ECG,
A02554,1,300,9000,2013-10-06,12:10:14,A02554.mat,16+24,1000/mV,16,0,-315,0,0,ECG,
A02555,1,300,9000,2014-04-01,07:04:11,A02555.mat,16+24,1000/mV,16,0,-29,0,0,ECG,
A02556,1,300,9000,2014-04-02,01:04:23,A02556.mat,16+24,1000/mV,16,0,98,0,0,ECG,
A02557,1,300,9000,2014-05-18,03:05:49,A02557.mat,16+24,1000/mV,16,0,-369,0,0,ECG,
A02558,1,300,9000,2014-07-03,08:07:06,A02558.mat,16+24,1000/mV,16,0,-130,0,0,ECG,
A02559,1,300,9000,2014-03-22,11:03:25,A02559.mat,16+24,1000/mV,16,0,-1,0,0,ECG,
A02560,1,300,9000,2013-12-13,10:12:39,A02560.mat,16+24,1000/mV,16,0,157,0,0,ECG,
A02561,1,300,9000,2013-09-09,09:09:36,A02561.mat,16+24,1000/mV,16,0,947,0,0,ECG,
A02562,1,300,9000,2014-01-09,11:01:52,A02562.mat,16+24,1000/mV,16,0,788,0,0,ECG,
A02563,1,300,9000,2014-05-29,09:05:23,A02563.mat,16+24,1000/mV,16,0,-195,0,0,ECG,
A02564,1,300,9000,2014-05-31,06:05:32,A02564.mat,16+24,1000/mV,16,0,218,0,0,ECG,
A02565,1,300,7566,2013-07-25,12:07:58,A02565.mat,16+24,1000/mV,16,0,-7,0,0,ECG,
A02566,1,300,9000,2014-05-13,09:05:11,A02566.mat,16+24,1000/mV,16,0,52,0,0,ECG,
A02567,1,300,9000,2013-11-24,10:11:45,A02567.mat,16+24,1000/mV,16,0,-204,0,0,ECG,
A02568,1,300,9000,2013-03-06,10:03:07,A02568.mat,16+24,1000/mV,16,0,-78,0,0,ECG,
A02569,1,300,9000,2014-04-02,09:04:56,A02569.mat,16+24,1000/mV,16,0,-906,0,0,ECG,
A02570,1,300,9000,2013-03-25,12:03:59,A02570.mat,16+24,1000/mV,16,0,290,0,0,ECG,
A02571,1,300,9000,2014-04-21,06:04:50,A02571.mat,16+24,1000/mV,16,0,-11,0,0,ECG,
A02572,1,300,9000,2014-04-16,11:04:09,A02572.mat,16+24,1000/mV,16,0,406,0,0,ECG,
A02573,1,300,9000,2014-03-26,07:03:57,A02573.mat,16+24,1000/mV,16,0,-26,0,0,ECG,
A02574,1,300,15646,2014-06-13,03:06:01,A02574.mat,16+24,1000/mV,16,0,6,0,0,ECG,
A02575,1,300,9000,2014-03-21,11:03:46,A02575.mat,16+24,1000/mV,16,0,56,0,0,ECG,
A02576,1,300,18000,2014-01-24,09:01:03,A02576.mat,16+24,1000/mV,16,0,342,0,0,ECG,
A02577,1,300,9000,2014-03-21,02:03:25,A02577.mat,16+24,1000/mV,16,0,392,0,0,ECG,
A02578,1,300,9000,2014-04-03,11:04:59,A02578.mat,16+24,1000/mV,16,0,137,0,0,ECG,
A02579,1,300,18000,2014-05-07,03:05:23,A02579.mat,16+24,1000/mV,16,0,-238,0,0,ECG,
A02580,1,300,9000,2013-05-04,06:05:09,A02580.mat,16+24,1000/mV,16,0,-215,0,0,ECG,
A02581,1,300,9000,2014-07-07,04:07:14,A02581.mat,16+24,1000/mV,16,0,-629,0,0,ECG,
A02582,1,300,9000,2014-01-06,02:01:18,A02582.mat,16+24,1000/mV,16,0,564,0,0,ECG,
A02583,1,300,9000,2014-06-13,06:06:32,A02583.mat,16+24,1000/mV,16,0,398,0,0,ECG,
A02584,1,300,9000,2014-06-01,12:06:31,A02584.mat,16+24,1000/mV,16,0,-329,0,0,ECG,
A02585,1,300,9000,2014-07-01,06:07:42,A02585.mat,16+24,1000/mV,16,0,116,0,0,ECG,
A02586,1,300,9000,2014-06-14,06:06:29,A02586.mat,16+24,1000/mV,16,0,-23,0,0,ECG,
A02587,1,300,9000,2014-03-17,05:03:47,A02587.mat,16+24,1000/mV,16,0,17,0,0,ECG,
A02588,1,300,9000,2014-06-19,07:06:42,A02588.mat,16+24,1000/mV,16,0,-102,0,0,ECG,
A02589,1,300,9000,2014-06-20,04:06:13,A02589.mat,16+24,1000/mV,16,0,7,0,0,ECG,
A02590,1,300,9000,2014-04-20,04:04:40,A02590.mat,16+24,1000/mV,16,0,414,0,0,ECG,
A02591,1,300,9000,2014-06-21,07:06:59,A02591.mat,16+24,1000/mV,16,0,7,0,0,ECG,
A02592,1,300,9000,2014-07-08,11:07:24,A02592.mat,16+24,1000/mV,16,0,-187,0,0,ECG,
A02593,1,300,9000,2014-06-14,02:06:13,A02593.mat,16+24,1000/mV,16,0,227,0,0,ECG,
A02594,1,300,9000,2014-07-07,03:07:23,A02594.mat,16+24,1000/mV,16,0,5,0,0,ECG,
A02595,1,300,9000,2014-06-09,05:06:30,A02595.mat,16+24,1000/mV,16,0,397,0,0,ECG,
A02596,1,300,9000,2014-03-22,12:03:49,A02596.mat,16+24,1000/mV,16,0,-459,0,0,ECG,
A02597,1,300,7822,2014-03-05,06:03:13,A02597.mat,16+24,1000/mV,16,0,281,0,0,ECG,
A02598,1,300,9000,2014-07-10,01:07:33,A02598.mat,16+24,1000/mV,16,0,410,0,0,ECG,
A02599,1,300,9000,2014-04-10,03:04:58,A02599.mat,16+24,1000/mV,16,0,-561,0,0,ECG,
A02600,1,300,9000,2014-01-29,04:01:13,A02600.mat,16+24,1000/mV,16,0,694,0,0,ECG,
A02601,1,300,9000,2014-06-23,06:06:22,A02601.mat,16+24,1000/mV,16,0,212,0,0,ECG,
A02602,1,300,9000,2014-04-05,06:04:19,A02602.mat,16+24,1000/mV,16,0,-86,0,0,ECG,
A02603,1,300,9000,2013-09-17,09:09:04,A02603.mat,16+24,1000/mV,16,0,0,0,0,ECG,
A02604,1,300,9000,2014-06-18,10:06:14,A02604.mat,16+24,1000/mV,16,0,-4,0,0,ECG,
A02605,1,300,9000,2014-04-13,01:04:26,A02605.mat,16+24,1000/mV,16,0,-128,0,0,ECG,
A02606,1,300,9000,2014-04-10,10:04:58,A02606.mat,16+24,1000/mV,16,0,18,0,0,ECG,
A02607,1,300,9000,2014-07-03,05:07:44,A02607.mat,16+24,1000/mV,16,0,828,0,0,ECG,
A02608,1,300,18000,2013-09-30,08:09:52,A02608.mat,16+24,1000/mV,16,0,-120,0,0,ECG,
A02609,1,300,9000,2014-04-19,11:04:00,A02609.mat,16+24,1000/mV,16,0,156,0,0,ECG,
A02610,1,300,9000,2014-06-28,04:06:01,A02610.mat,16+24,1000/mV,16,0,536,0,0,ECG,
A02611,1,300,9000,2014-05-12,10:05:43,A02611.mat,16+24,1000/mV,16,0,-23,0,0,ECG,
A02612,1,300,9000,2014-04-18,07:04:03,A02612.mat,16+24,1000/mV,16,0,-180,0,0,ECG,
A02613,1,300,18000,2013-11-21,05:11:41,A02613.mat,16+24,1000/mV,16,0,553,0,0,ECG,
A02614,1,300,9000,2014-06-10,11:06:01,A02614.mat,16+24,1000/mV,16,0,402,0,0,ECG,
A02615,1,300,9000,2014-04-07,09:04:25,A02615.mat,16+24,1000/mV,16,0,-59,0,0,ECG,
A02616,1,300,9000,2013-09-27,02:09:36,A02616.mat,16+24,1000/mV,16,0,89,0,0,ECG,
A02617,1,300,9000,2014-02-03,10:02:36,A02617.mat,16+24,1000/mV,16,0,-9,0,0,ECG,
A02618,1,300,9000,2014-02-24,11:02:03,A02618.mat,16+24,1000/mV,16,0,-332,0,0,ECG,
A02619,1,300,9000,2013-01-18,06:01:40,A02619.mat,16+24,1000/mV,16,0,-47,0,0,ECG,
A02620,1,300,9000,2014-04-05,08:04:31,A02620.mat,16+24,1000/mV,16,0,-118,0,0,ECG,
A02621,1,300,9000,2014-06-23,05:06:49,A02621.mat,16+24,1000/mV,16,0,310,0,0,ECG,
A02622,1,300,9000,2014-05-23,10:05:09,A02622.mat,16+24,1000/mV,16,0,93,0,0,ECG,
A02623,1,300,9000,2014-04-01,12:04:09,A02623.mat,16+24,1000/mV,16,0,204,0,0,ECG,
A02624,1,300,9000,2014-04-05,02:04:34,A02624.mat,16+24,1000/mV,16,0,174,0,0,ECG,
A02625,1,300,5262,2013-01-07,11:01:53,A02625.mat,16+24,1000/mV,16,0,107,0,0,ECG,
A02626,1,300,3260,2013-10-19,12:10:29,A02626.mat,16+24,1000/mV,16,0,440,0,0,ECG,
A02627,1,300,9000,2014-04-13,11:04:42,A02627.mat,16+24,1000/mV,16,0,-20,0,0,ECG,
A02628,1,300,9000,2014-05-15,02:05:52,A02628.mat,16+24,1000/mV,16,0,206,0,0,ECG,
A02629,1,300,9000,2014-06-25,04:06:38,A02629.mat,16+24,1000/mV,16,0,-9,0,0,ECG,
A02630,1,300,9000,2014-06-18,11:06:11,A02630.mat,16+24,1000/mV,16,0,321,0,0,ECG,
A02631,1,300,17928,2014-06-28,11:06:43,A02631.mat,16+24,1000/mV,16,0,-540,0,0,ECG,
A02632,1,300,9000,2014-06-10,04:06:22,A02632.mat,16+24,1000/mV,16,0,21,0,0,ECG,
A02633,1,300,9000,2013-04-12,11:04:53,A02633.mat,16+24,1000/mV,16,0,16,0,0,ECG,
A02634,1,300,18000,2013-11-24,07:11:14,A02634.mat,16+24,1000/mV,16,0,-152,0,0,ECG,
A02635,1,300,9000,2014-05-23,12:05:16,A02635.mat,16+24,1000/mV,16,0,-18,0,0,ECG,
A02636,1,300,18000,2013-11-21,02:11:02,A02636.mat,16+24,1000/mV,16,0,168,0,0,ECG,
A02637,1,300,9000,2013-07-31,08:07:43,A02637.mat,16+24,1000/mV,16,0,-65,0,0,ECG,
A02638,1,300,9000,2013-11-07,09:11:46,A02638.mat,16+24,1000/mV,16,0,679,0,0,ECG,
A02639,1,300,9000,2014-04-18,05:04:43,A02639.mat,16+24,1000/mV,16,0,-743,0,0,ECG,
A02640,1,300,9000,2013-11-10,02:11:39,A02640.mat,16+24,1000/mV,16,0,442,0,0,ECG,
A02641,1,300,9000,2014-05-23,11:05:32,A02641.mat,16+24,1000/mV,16,0,-157,0,0,ECG,
A02642,1,300,9000,2014-04-16,02:04:29,A02642.mat,16+24,1000/mV,16,0,296,0,0,ECG,
A02643,1,300,9000,2014-06-04,10:06:03,A02643.mat,16+24,1000/mV,16,0,303,0,0,ECG,
A02644,1,300,9000,2014-03-07,05:03:22,A02644.mat,16+24,1000/mV,16,0,774,0,0,ECG,
A02645,1,300,9000,2014-02-28,11:02:43,A02645.mat,16+24,1000/mV,16,0,-411,0,0,ECG,
A02646,1,300,9000,2014-04-05,05:04:52,A02646.mat,16+24,1000/mV,16,0,132,0,0,ECG,
A02647,1,300,9000,2014-03-29,01:03:40,A02647.mat,16+24,1000/mV,16,0,-51,0,0,ECG,
A02648,1,300,13148,2013-04-16,11:04:49,A02648.mat,16+24,1000/mV,16,0,116,0,0,ECG,
A02649,1,300,9000,2013-10-19,06:10:08,A02649.mat,16+24,1000/mV,16,0,-10,0,0,ECG,
A02650,1,300,9000,2013-02-24,07:02:28,A02650.mat,16+24,1000/mV,16,0,-128,0,0,ECG,
A02651,1,300,9000,2014-04-18,11:04:24,A02651.mat,16+24,1000/mV,16,0,-1777,0,0,ECG,
A02652,1,300,9000,2014-03-26,12:03:29,A02652.mat,16+24,1000/mV,16,0,261,0,0,ECG,
A02653,1,300,11592,2013-08-11,08:08:58,A02653.mat,16+24,1000/mV,16,0,135,0,0,ECG,
A02654,1,300,9000,2013-04-04,12:04:29,A02654.mat,16+24,1000/mV,16,0,-56,0,0,ECG,
A02655,1,300,9000,2014-07-01,02:07:00,A02655.mat,16+24,1000/mV,16,0,-103,0,0,ECG,
A02656,1,300,9000,2013-08-01,04:08:00,A02656.mat,16+24,1000/mV,16,0,125,0,0,ECG,
A02657,1,300,9000,2014-05-03,10:05:19,A02657.mat,16+24,1000/mV,16,0,-22,0,0,ECG,
A02658,1,300,9000,2014-05-11,06:05:48,A02658.mat,16+24,1000/mV,16,0,-1104,0,0,ECG,
A02659,1,300,4386,2013-11-16,07:11:14,A02659.mat,16+24,1000/mV,16,0,-431,0,0,ECG,
A02660,1,300,9000,2014-03-30,04:03:35,A02660.mat,16+24,1000/mV,16,0,-134,0,0,ECG,
A02661,1,300,9000,2013-07-23,10:07:22,A02661.mat,16+24,1000/mV,16,0,-30,0,0,ECG,
A02662,1,300,9000,2014-06-09,09:06:52,A02662.mat,16+24,1000/mV,16,0,85,0,0,ECG,
A02663,1,300,4290,2013-04-03,04:04:10,A02663.mat,16+24,1000/mV,16,0,-250,0,0,ECG,
A02664,1,300,9000,2014-04-10,06:04:17,A02664.mat,16+24,1000/mV,16,0,766,0,0,ECG,
A02665,1,300,5580,2013-07-29,09:07:15,A02665.mat,16+24,1000/mV,16,0,399,0,0,ECG,
A02666,1,300,9000,2013-06-23,03:06:44,A02666.mat,16+24,1000/mV,16,0,20,0,0,ECG,
A02667,1,300,9000,2013-09-04,12:09:21,A02667.mat,16+24,1000/mV,16,0,-611,0,0,ECG,
A02668,1,300,9000,2013-02-11,05:02:54,A02668.mat,16+24,1000/mV,16,0,-22,0,0,ECG,
A02669,1,300,9000,2013-10-08,09:10:54,A02669.mat,16+24,1000/mV,16,0,-170,0,0,ECG,
A02670,1,300,9000,2014-04-18,10:04:48,A02670.mat,16+24,1000/mV,16,0,441,0,0,ECG,
A02671,1,300,9000,2013-10-04,04:10:44,A02671.mat,16+24,1000/mV,16,0,-193,0,0,ECG,
A02672,1,300,9000,2013-05-11,01:05:11,A02672.mat,16+24,1000/mV,16,0,-34,0,0,ECG,
A02673,1,300,9000,2013-06-07,05:06:22,A02673.mat,16+24,1000/mV,16,0,256,0,0,ECG,
A02674,1,300,9000,2013-09-24,11:09:04,A02674.mat,16+24,1000/mV,16,0,-465,0,0,ECG,
A02675,1,300,9000,2014-05-28,04:05:00,A02675.mat,16+24,1000/mV,16,0,241,0,0,ECG,
A02676,1,300,9000,2013-07-02,12:07:00,A02676.mat,16+24,1000/mV,16,0,-157,0,0,ECG,
A02677,1,300,9000,2013-11-01,11:11:14,A02677.mat,16+24,1000/mV,16,0,-80,0,0,ECG,
A02678,1,300,4942,2013-01-21,01:01:34,A02678.mat,16+24,1000/mV,16,0,233,0,0,ECG,
A02679,1,300,18000,2014-05-22,02:05:21,A02679.mat,16+24,1000/mV,16,0,-85,0,0,ECG,
A02680,1,300,9000,2014-04-21,01:04:01,A02680.mat,16+24,1000/mV,16,0,-257,0,0,ECG,
A02681,1,300,7764,2013-02-15,07:02:03,A02681.mat,16+24,1000/mV,16,0,-13,0,0,ECG,
A02682,1,300,9000,2014-03-25,11:03:34,A02682.mat,16+24,1000/mV,16,0,-24,0,0,ECG,
A02683,1,300,9000,2014-06-16,12:06:42,A02683.mat,16+24,1000/mV,16,0,1099,0,0,ECG,
A02684,1,300,7936,2013-11-30,08:11:52,A02684.mat,16+24,1000/mV,16,0,0,0,0,ECG,
A02685,1,300,9000,2014-04-17,10:04:16,A02685.mat,16+24,1000/mV,16,0,-16,0,0,ECG,
A02686,1,300,9000,2014-01-02,02:01:25,A02686.mat,16+24,1000/mV,16,0,291,0,0,ECG,
A02687,1,300,18000,2013-12-12,06:12:49,A02687.mat,16+24,1000/mV,16,0,-402,0,0,ECG,
A02688,1,300,9000,2014-04-24,06:04:07,A02688.mat,16+24,1000/mV,16,0,253,0,0,ECG,
A02689,1,300,5110,2013-03-15,02:03:54,A02689.mat,16+24,1000/mV,16,0,-2,0,0,ECG,
